,advance,available_seats,departure_year,return_year,departure_days_to_closest_holiday,return_days_to_closest_holiday,departure_duration,return_duration,departure_stops,return_stops,departure_time,return_time,major_carrier_AM,major_carrier_UA,major_carrier_AA,major_carrier_NK,major_carrier_AC,major_carrier_B6,major_carrier_CM,major_carrier_WS,major_carrier_DL,major_carrier_SY,major_carrier_VX,major_carrier_AS,validating_carrier_AM,validating_carrier_UA,validating_carrier_AA,validating_carrier_NK,validating_carrier_AC,validating_carrier_B6,validating_carrier_CM,validating_carrier_nan,validating_carrier_WS,validating_carrier_SY,validating_carrier_DL,validating_carrier_AV,validating_carrier_VX,validating_carrier_AS,validating_carrier_HR,lowest_class_E,lowest_class_B,highest_class_E,highest_class_F,highest_class_B,highest_class_EP,highest_class_U,departure_weekday_Thursday,departure_weekday_Wednesday,departure_weekday_Friday,departure_weekday_Monday,departure_weekday_Saturday,departure_weekday_Tuesday,departure_weekday_Sunday,return_weekday_Monday,return_weekday_Wednesday,return_weekday_Tuesday,return_weekday_Saturday,return_weekday_Sunday,return_weekday_Thursday,return_weekday_Friday,departure_H_Memorial,departure_H_Martin,departure_H_Labor,departure_H_Columbus,departure_H_Christmas,departure_H_Thanksgiving,departure_H_Veterans,departure_H_Independence,departure_H_President,departure_H_NewYear,return_H_Memorial,return_H_Martin,return_H_Labor,return_H_Columbus,return_H_Independence,return_H_NewYear,return_H_Thanksgiving,return_H_Veterans,return_H_President,return_H_Christmas
230,0.5349410380668136,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,18,11,-0.6033789198559804,-0.6033789198559804,1,1,0.7935227710822427,-0.5443638945583917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
231,0.5349410380668136,1.1006434415924,-0.3272714622753637,-0.4509957011476586,18,11,-0.7238258319388824,-0.7238258319388824,1,1,0.3594953853776673,-0.985114521230404,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
232,-0.8553903805077546,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,13,6,-0.9458998260917328,-0.9458998260917328,1,1,1.0177702536962732,-0.7785126649778983,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,-0.8254907801083016,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,11,6,0.1908179066906546,0.1908179066906546,1,1,0.6343793963238984,-0.9359236030750456,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
234,0.4003928362692747,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,27,20,-0.9684836221072769,-0.9684836221072769,1,1,0.576509078229955,1.2540560732015158,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,0.4003928362692747,-0.7996099773075281,-0.3272714622753637,-0.4509957011476586,27,20,-0.5168077017963946,-0.5168077017963946,1,1,0.2871574877602381,1.1300949594500125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
236,0.4003928362692747,-0.7996099773075281,-0.3272714622753637,-0.4509957011476586,27,20,-0.2909697416409533,-0.2909697416409533,1,1,0.14248169252537965,1.1300949594500125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
237,0.4003928362692747,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,27,20,-1.0249431121461374,-1.0249431121461374,1,1,0.14248169252537965,-1.1130109084343365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
238,0.4003928362692747,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,27,20,-0.7953411859881054,-0.7953411859881054,1,1,0.8055790873518142,-1.1130109084343365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
239,0.4003928362692747,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,27,20,-0.4189445857290367,-0.4189445857290367,1,1,0.5644527619603834,-1.0047908884925474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
240,0.4003928362692747,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,27,20,-0.8028691179932868,-0.8028691179932868,1,1,0.14248169252537965,-1.1130109084343365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
241,0.4003928362692747,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,27,20,-1.0249431121461374,-1.0249431121461374,1,1,0.14248169252537965,-1.0047908884925474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
242,0.4003928362692747,-0.7996099773075281,-0.3272714622753637,-0.4509957011476586,27,20,-1.0249431121461374,-1.0249431121461374,1,1,0.14248169252537965,-1.0047908884925474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
243,0.4003928362692747,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,27,20,-0.9534277580969144,-0.9534277580969144,1,1,1.0177702536962732,-1.0047908884925474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,0.4003928362692747,1.1006434415924,-0.3272714622753637,-0.4509957011476586,27,20,-0.8819124040476912,-0.8819124040476912,1,1,0.8272804566370429,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
245,0.4003928362692747,0.150516732142436,-0.3272714622753637,-0.4509957011476586,27,20,-1.0249431121461374,-1.0249431121461374,1,1,0.14248169252537965,-0.4735289724146755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
246,0.4003928362692747,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,27,20,-1.0249431121461374,-1.0249431121461374,1,1,0.14248169252537965,-0.4007264135447449,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
247,0.4003928362692747,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,27,20,-0.7953411859881054,-0.7953411859881054,1,1,0.8055790873518142,-0.7391599304536115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,0.4003928362692747,-0.7996099773075281,-0.3272714622753637,-0.4509957011476586,27,20,-0.8894403360528725,-0.8894403360528725,1,1,0.5644527619603834,1.1300949594500125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
249,0.4003928362692747,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,27,20,-0.8028691179932868,-0.8028691179932868,1,1,0.14248169252537965,-0.4735289724146755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
250,0.4003928362692747,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,27,20,-0.8028691179932868,-0.8028691179932868,1,1,0.14248169252537965,-0.7116130162866107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
251,0.4003928362692747,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,27,20,-0.9534277580969144,-0.9534277580969144,1,1,1.0177702536962732,-0.7116130162866107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
252,0.4003928362692747,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,27,20,-0.9534277580969144,-0.9534277580969144,1,1,1.0177702536962732,1.3563731829646617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
253,0.4003928362692747,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,27,20,-0.9534277580969144,-0.9534277580969144,1,1,1.0177702536962732,-0.5758460821778212,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
254,0.4003928362692747,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,27,20,-0.9534277580969144,-0.9534277580969144,1,1,1.0177702536962732,-0.7352246570011828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,0.4003928362692747,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,27,20,-0.4565842457549436,-0.4565842457549436,2,2,0.2871574877602381,-1.1130109084343365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
256,0.4003928362692747,-0.7996099773075281,-0.3272714622753637,-0.4509957011476586,27,20,-0.7426456619518358,-0.7426456619518358,1,1,0.43183328299509655,-0.7391599304536115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,0.4003928362692747,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,27,20,-0.7991051519906961,-0.7991051519906961,1,1,0.4077206504559535,-0.985114521230404,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,-0.7955911797088484,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,9,1,0.8457479911414342,0.8457479911414342,1,1,0.43183328299509655,-0.9359236030750456,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
259,-0.7955911797088484,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,9,1,1.7302800017502455,1.7302800017502455,1,1,-1.641853115371208,-0.6939042857506816,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
260,-0.7955911797088484,0.46722563529242406,-0.3272714622753637,-0.4509957011476586,9,1,0.02143943657407368,0.02143943657407368,1,1,-2.1795648209940985,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
261,-0.7955911797088484,0.46722563529242406,-0.3272714622753637,-0.4509957011476586,9,1,-0.7991051519906961,-0.7991051519906961,1,1,0.2751011714906665,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,-0.7955911797088484,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,9,1,-0.7991051519906961,-0.7991051519906961,1,1,0.2751011714906665,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,-0.7955911797088484,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,9,1,-0.2909697416409533,-0.2909697416409533,1,1,0.2871574877602381,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
264,-0.7955911797088484,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,9,1,-0.6297266818741152,-0.6297266818741152,1,1,-2.095170607107097,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
265,-0.7955911797088484,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,9,1,-0.28720577563836264,-0.28720577563836264,1,1,1.0177702536962732,1.336696815702518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
266,-0.7955911797088484,-0.7996099773075281,-0.3272714622753637,-0.4509957011476586,9,1,0.02896736857925505,0.02896736857925505,1,1,-2.2808378776584988,1.46459320290645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
267,-0.7955911797088484,0.46722563529242406,-0.3272714622753637,-0.4509957011476586,9,1,-0.5280995998041667,-0.5280995998041667,1,1,0.43183328299509655,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
268,-0.7955911797088484,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,9,1,-0.8066330839958775,-0.8066330839958775,1,1,0.4125431769637821,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
269,-0.7955911797088484,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,9,1,-0.8405087780191937,-0.8405087780191937,1,1,0.2172308533967232,-0.9359236030750456,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
270,-0.7955911797088484,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,9,1,-0.2646219796228185,-0.2646219796228185,1,1,0.43183328299509655,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
271,-0.7955911797088484,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,9,1,0.02520340257666436,0.02520340257666436,2,2,0.8176354036213858,-1.0933345411721929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
272,-0.7955911797088484,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,9,1,-0.6146708178637524,-0.6146708178637524,1,1,0.8055790873518142,-0.4636907887836038,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
273,-0.7955911797088484,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,9,1,-0.8743844720425098,-0.8743844720425098,1,1,-1.7021346967190656,-0.7293217468225398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
274,-0.7955911797088484,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,9,1,-0.8405087780191937,-0.8405087780191937,1,1,-2.0999931336149262,-0.8650886809313293,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
275,-0.7955911797088484,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,9,1,-0.8743844720425098,-0.8743844720425098,1,1,-1.7021346967190656,1.336696815702518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
276,-0.7955911797088484,0.783934538442412,-0.3272714622753637,-0.4509957011476586,9,1,-0.3963607897134926,-0.3963607897134926,1,1,0.5523964456908119,1.1300949594500125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
277,-0.7955911797088484,0.783934538442412,-0.3272714622753637,-0.4509957011476586,9,1,-0.20063455757877685,-0.20063455757877685,1,1,0.5403401294212404,1.1300949594500125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,-0.4517457751151379,1.1006434415924,-0.3272714622753637,-0.4509957011476586,-14,15,-0.4189445857290367,-0.4189445857290367,1,1,0.16418306181060846,-0.09967799443395074,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
279,-0.4517457751151379,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,-14,15,-0.8254529140088309,-0.8254529140088309,1,1,0.14248169252537965,-0.7116130162866107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
280,-0.4517457751151379,1.1006434415924,-0.3272714622753637,-0.4509957011476586,-14,15,-0.7802853219777427,-0.7802853219777427,1,1,0.26304485522109505,-0.8080272158711134,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281,-0.4517457751151379,-1.433027783607504,-0.3272714622753637,-0.4509957011476586,-14,15,-0.8254529140088309,-0.8254529140088309,1,1,0.14248169252537965,-0.7352246570011828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
282,-0.4517457751151379,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,-14,15,-0.9496637920943236,-0.9496637920943236,1,1,0.26304485522109505,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
283,-0.4517457751151379,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,-14,15,-0.4302364837368088,-0.4302364837368088,1,1,0.5644527619603834,-0.5246875272962483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
284,-0.4517457751151379,-0.4829010741575401,-0.3272714622753637,-0.4509957011476586,-14,15,-0.7802853219777427,-0.7802853219777427,1,1,0.7452975060039565,1.336696815702518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
285,-0.4517457751151379,-1.116318880457516,-0.3272714622753637,-0.4509957011476586,-14,15,-0.7802853219777427,-0.7802853219777427,1,1,0.26304485522109505,1.1891240612364424,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,-0.4517457751151379,0.150516732142436,-0.3272714622753637,-0.4509957011476586,-14,15,-0.4302364837368088,-0.4302364837368088,1,1,0.5644527619603834,-1.1130109084343365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
287,-0.4517457751151379,0.150516732142436,-0.3272714622753637,-0.4509957011476586,-14,15,-0.5168077017963946,-0.5168077017963946,1,1,0.2871574877602381,-1.1130109084343365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
288,-0.4517457751151379,-0.16619217100755204,-0.3272714622753637,-0.4509957011476586,-14,15,-1.0249431121461374,-1.0249431121461374,1,1,0.14248169252537965,1.3563731829646617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
